date,weekly,weight,des,channel_code,platform_shop_name,supply_channel_code,supply_channel_name,discount,total_fee,total_original_fee,zh_name,weight_strategy,platform,order_no,currency,分组,标签
2022-01-20,202204,0.697,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,78.7145,,毛毯,K8,WISH,6A21582575557,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-20,202204,0.59,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,70.315,,毛毯,K8,WISH,6A21582575625,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-20,202204,0.875,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,92.6875,,挂钟,W,WISH,6A21582386870,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.647,SE,CNE全球特惠,,特惠_SEDB,特惠_SEDB,,76.818,,钥匙扣,K8,WISH,3A5V599113521,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.814,HU,CNE全球特惠,,特惠_HUDPD,特惠_HUDPD,,90.004,,棉制男士束脚裤,K8,WISH,3A5V599053778,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.563,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,63.1365,,陶瓷杯,K8,WISH,T00D7A0097601711,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.637,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,74.3675,,涤纶男士外套,K8,WISH,WW620013291,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.615,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.2775,,坐垫,K8,WISH,6A21582506780,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.546,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,61.683,,陶制马克杯,K8,WISH,T00D7A0097223048,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.466,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,60.581,,睡袋,K8,WISH,6A21582525347,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.858,GR,CNE全球特惠,,特惠_GRDPD,特惠_GRDPD,,103.884,,棉质男士裤子,K8,WISH,3A5V599053801,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.92,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,93.66,,橡胶玩具,K8,WISH,T00D7A0097301169,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.784,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,85.76,,男式呢裤子,K8,WISH,WW620025656,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.713,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,83.022,,化纤制男式裤子,K8,WISH,3A5V599053797,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.47,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,61.425,,男式橡胶凉鞋,K8,WISH,WW620020627,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.606,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.571,,坐垫,K8,WISH,6A21582506797,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.52,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,64.88,,不锈钢螺丝刀,K8,WISH,3A5V598660900,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.718,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,80.363,,爬行垫,K8,WISH,6A21582433444,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.83,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,89.155,,背包,W,WISH,6A21582295127,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.569,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,69.486,,塑料猫碗,K8,WISH,3A5V599385173,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.735,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,81.9625,,男式呢裤子,K8,WISH,WW620025654,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.613,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.1205,,坐垫,K8,WISH,6A21582506810,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.488,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,56.724,,橡胶玩具,K8,WISH,T00D7A0097355693,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.604,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.414,,坐垫,K8,WISH,6A21582416164,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,1.012,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,101.526,,婴儿篮,K8,WISH,T00D7A0097661868,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.77,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,76.165,,棉制男士束脚裤,K8,WISH,3A5V599372223,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.612,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.042,,坐垫,K8,WISH,6A21582416133,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.607,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.6495,,坐垫,K8,WISH,6A21582449087,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-19,202204,0.525,CZ,CNE全球优先,,优先_OCZGLS,优先_OCZGLS,,65.8875,,不锈钢螺丝刀,K8,WISH,903488620052,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.7,HU,CNE全球特惠,,特惠_HUDPD,特惠_HUDPD,,80.2,,化纤制男式裤子,W0,WISH,3A5V600018358,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.72,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,80.52,,毛毯,W0,WISH,6A21582775971,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.551,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,67.794,,塑料猫碗,K8,WISH,3A5V599577785,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.631,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,73.5335,,硅藻泥地垫,W0,WISH,6A21582781156,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.6,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.1,,毛毯,W0,WISH,6A21582776008,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.79,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,86.015,,睡袋,W0,WISH,6A21582758066,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-22,202204,0.476,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,61.366,,铁皮画,K8,WISH,6A21582300593,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-22,202204,0.686,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,77.851,,护腰带,K8,WISH,6A21582517533,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-22,202204,0.752,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,83.032,,爬行垫,K8,WISH,6A21582525682,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.767,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,75.9415,,化纤制男式裤子,K8,WISH,3A5V599558627,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.76,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,79.98,,布质女士休闲鞋,K8,WISH,T00D7A0097411578,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.639,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,74.1615,,宝宝睡袋,K8,WISH,6A21582518141,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.626,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,65.437,,棉制男式牛仔裤,K8,WISH,3A5V599372630,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.716,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,80.206,,积木玩具,K8,WISH,6A21582657970,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.457,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,59.8745,,睡袋,K8,WISH,6A21582647469,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-23,202204,0.648,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,76.912,,化纤制男式裤子,K8,WISH,3A5V599372011,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-22,202204,0.63,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,68.865,,陶瓷马克杯,K8,WISH,T00D7A0097801121,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-22,202204,0.931,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,97.0835,,毛毯,W,WISH,CPF6A21580526704,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.972,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,107.368,,棉制男士束脚裤,W0,WISH,3A5V599936726,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.697,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,78.7145,,睡袋,W0,WISH,6A21582600198,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.831,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,86.0505,,化纤制男式裤子,W0,WISH,T00D7A0098635977,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.852,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,91.03,,棉制男士裤子,W,WISH,WW620025661,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.606,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.571,,坐垫,W0,WISH,6A21582684754,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.596,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,70.786,,坐垫,W0,WISH,6A21582654603,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-24,202205,0.603,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.3355,,坐垫,W0,WISH,6A21582629724,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-24,202205,0.603,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.3355,,坐垫,W0,WISH,6A21582629755,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.916,RO,CNE全球特惠,,特惠_RODPD,特惠_RODPD,,99.692,,涤纶女式卫衣,K8,WISH,3A5V599515262,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.627,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,100.0725,,马克杯,K8,WISH,T00D7A0097801119,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.606,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.571,,坐垫,W0,WISH,6A21582577230,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.578,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,69.373,,毛毯,W0,WISH,6A21582679378,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.714,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,80.049,,毛毯,W0,WISH,6A21582679255,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.749,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,82.7965,,毛毯,W0,WISH,6A21582679217,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,0.746,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,82.561,,毛毯,W0,WISH,6A21582679347,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-25,202205,1.101,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,109.1355,,被套,W,WISH,T00D7A0097756908,CNY,"(1.1, 2.0]",0.454-1.1KG
2022-01-30,202205,0.553,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,67.4105,,毛毯,W0,WISH,6A21582817398,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.604,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.414,,坐垫,W0,WISH,6A21582820923,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.593,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,70.5505,,坐垫,W0,WISH,6A21582837358,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.666,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,76.281,,毛毯,W0,WISH,6A21582804183,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.576,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,69.216,,法兰绒毛毯,W0,WISH,6A21582817435,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.605,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.4925,,坐垫,W0,WISH,6A21582820930,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.614,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.199,,坐垫,W0,WISH,6A21582820947,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.586,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,70.001,,坐垫,W0,WISH,6A21582837365,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.601,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.1785,,坐垫,W0,WISH,6A21582820916,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.592,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,70.472,,坐垫,W0,WISH,6A21582821081,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.599,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.0215,,坐垫,W0,WISH,6A21582821074,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.633,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,73.6905,,毛毯,K8,WISH,6A21582817404,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-31,202205,0.627,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,68.6085,,陶瓷马克杯,W0,WISH,T00D7A0098933400,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.94,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,95.37,,女式腈纶针织袜,K8,WISH,T00D7A0098668142,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.469,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,60.8165,,睡袋,W0,WISH,6A21582794491,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.892,HU,CNE全球特惠,,特惠_HUDPD,特惠_HUDPD,,96.712,,男士涤纶夹克,W0,WISH,3A5V599839460,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.771,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,79.222,,棉制男士裤子,W0,WISH,24602788170,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-30,202205,0.745,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,86.03,,书包,W,WISH,3A5V600021648,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.585,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,69.9225,,男士合成革鞋,K8,WISH,6A21582423339,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.87,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,97.78,,男士棉质外套,K8,WISH,3A5V599538044,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.658,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,77.852,,棉制男式牛仔裤,K8,WISH,3A5V599136418,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.528,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,60.144,,化纤制休闲鞋,K8,WISH,T00D7A0097848030,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.921,LT,CNE全球特惠,,特惠_OLTVPK,特惠_OLTVPK,,99.969,,棉制女士卫衣,K8,WISH,3A5V599574481,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.621,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,73.1275,,呼啦圈,K8,WISH,WW620024123,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.754,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,86.876,,棉制男士裤子,K8,WISH,3A5V599136409,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.507,IT,CNE全球优先,,优先_ITGLS,优先_ITGLS,,64.2925,,不锈钢工具套装,K8,WISH,000247310727GLS,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.507,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,63.7995,,毛毯,K8,WISH,6A21582592714,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.492,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,62.622,,毛毯,K8,WISH,6A21582592738,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.796,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,90.824,,男士棉制休闲裤,K8,WISH,3A5V599136417,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.792,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,77.804,,棉制男士束脚裤,K8,WISH,3A5V599450178,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.642,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,74.397,,法兰绒毛毯,K8,WISH,6A21582118211,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.702,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,79.107,,法兰绒毛毯,K8,WISH,6A21582592523,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.612,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.042,,毛毯,K8,WISH,6A21582592479,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.537,SK,CNE全球特惠,,特惠_SKDPD,特惠_SKDPD,,68.793,,棉制男士衬衫,K8,WISH,3A5V599139908,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.488,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,62.308,,毛毯,K8,WISH,6A21582595302,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.966,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,99.831,,毛毯,K8,WISH,6A21582592448,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.467,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,60.6595,,爬行垫,K8,WISH,6A21582518929,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-21,202204,0.466,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,60.581,,毛毯,K8,WISH,6A21582592431,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.943,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,104.642,,涤纶浴袍,K8,WISH,3A5V598136497,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.61,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,71.885,,坐垫,W0,WISH,6A21582577261,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.789,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,90.166,,男式呢裤子,W0,WISH,3A5V599935997,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.631,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,73.5335,,坐垫,W0,WISH,6A21582654610,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.723,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,83.962,,棉制男士束脚裤,W0,WISH,3A5V599936838,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,1.041,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,101.362,,棉质男士短袖,W0,WISH,24582748976,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.821,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,100.9,,棉制男士束脚裤,W,WISH,3A5V599468647,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.994,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,102.035,,化纤男式休闲裤,W0,WISH,WW620041218,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.994,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,102.035,,棉制男士束脚裤,W0,WISH,WW620025658,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.529,HU,CNE全球特惠,,特惠_HUDPD,特惠_HUDPD,,65.494,,男士棉制裤子,W0,WISH,3A5V599272794,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.726,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,80.991,,积木玩具,W0,WISH,6A21582721169,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.496,GB,CNE全球优先,,优先_GBHERMES,优先_GBHERMES,,57.408,,棉质狗衣服,W,WISH,T00D7A0098298159,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.626,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,74.844,,棉制男士衬衫,W0,WISH,3A5V599372512,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.667,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,76.6925,,棉制男士裤子,W0,WISH,WW620024961,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.646,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,74.711,,硅藻泥地垫,W0,WISH,6A21582758233,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.959,ES,CNE全球优先,,优先_ESTIPSA,优先_ESTIPSA,,114.7,,棉制男式短袖,W0,WISH,3A5V599468654,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.953,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,94.146,,棉制男士束脚裤,W0,WISH,24598333838,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.778,RO,CNE全球特惠,,特惠_ROUCS,特惠_ROUCS,,87.686,,男式呢裤子,W0,WISH,3A5V599935941,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.621,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.7485,,硅藻泥地垫,W0,WISH,6A21582758059,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,1.014,HU,CNE全球特惠,,特惠_HUDPD,特惠_HUDPD,,107.204,,男式呢裤子,K8,WISH,3A5V599450340,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.726,IT,CNE全球优先,,优先_WITGLS,优先_WITGLS,,81.265,,棉制男士裤子,W0,WISH,WW620024919,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.54,PL,CNE全球特惠,,特惠_PLDHL,特惠_PLDHL,,60.28,,棉制男士束脚裤,W0,WISH,24586343577,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.502,CZ,CNE全球优先,,优先_OCZGLS,优先_OCZGLS,,63.921,,棉制男士裤子,W0,WISH,903488625668,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.884,HU,CNE全球特惠,,特惠_HUDPD,特惠_HUDPD,,96.024,,棉制男士外套,W0,WISH,3A5V599450344,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.667,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,78.698,,棉制男式裤子,W0,WISH,3A5V599935988,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-26,202205,0.461,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,60.1885,,爬行垫,W,WISH,6A21582709211,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.516,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,64.504,,塑料猫碗,K8,WISH,3A5V599577741,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-27,202205,0.617,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,72.4345,,毛毯,W0,WISH,6A21582756277,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.626,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,73.141,,硅藻泥地垫,W0,WISH,6A21582776213,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.795,SE,CNE全球特惠,,特惠_SEMTD,特惠_SEMTD,,90.73,,塑料猫碗,K8,WISH,3A5V599577548,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.674,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,76.909,,摄像头,W0,WISH,6A21582647483,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.921,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,96.2985,,毛毯,W0,WISH,6A21582775988,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.734,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,81.619,,毛毯,W0,WISH,6A21582755935,CNY,"(0.453, 1.1]",0.454-1.1KG
2022-01-28,202205,0.927,FR,CNE全球优先,,快捷_FRFTL6A,快捷_FRFTL6A,,96.7695,,摄像头,W,WISH,6A21582762261,CNY,"(0.453, 1.1]",0.454-1.1KG
